bus,status,pg_mw,qg_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,q_limit_utilization
9611,1,220.47,93.0916838957491,95.17,220.5,-24.48,112.23,0.829472368312832
9612,1,220.47,102.730017167786,75.51,220.5,-24.48,112.23,0.915352554288394
9613,1,220.47,112.23,65.67,220.5,-24.48,112.23,1
9614,1,220.47,64.3557617751617,83.56,220.5,-24.48,112.23,0.573427441639149
9615,1,220.47,102.322513686123,25.38,220.5,-24.48,112.23,0.911721586796072
9619,1,1.5,-0.07,0.2,1.5,-0.07,0.58,1
9619,1,1.5,-0.07,0.49,1.5,-0.07,0.58,1
9621,1,2.23,-0.11,0.54,2.23,-0.11,0.86,1
9621,1,2.23,-0.11,1.09,2.23,-0.11,0.86,1
9621,0,0,0,0.33,2.23,-0.11,0.86,NaN
9624,1,0.7,-0.03,0.31,0.7,-0.03,0.27,1
9624,1,0.7,-0.03,0.1,0.7,-0.03,0.27,1
9625,1,0.7,-0.03,0.21,0.7,-0.03,0.27,1
9625,1,0.7,-0.03,0.29,0.7,-0.03,0.27,1
9626,1,0.7,-0.03,0.33,0.7,-0.03,0.27,1
9630,0,0,0,0.4,1.7,-0.08,0.65,NaN
9630,1,1,-0.05,0.13,1,-0.05,0.38,1
9631,0,0,0,0.33,1,-0.05,0.38,NaN
9631,1,1,-0.05,0.11,1,-0.05,0.38,1
9632,1,1,-0.05,0.29,1,-0.05,0.38,1
9632,0,0,0,0.09,0.8,-0.04,0.31,NaN
9633,1,0.8,-0.04,0.36,0.8,-0.04,0.31,1
9637,1,94.39,1.27066574828393,17.83,94.4,-13.59,20.11,0.0631857657028311
9640,0,0,0,6.13,19,-0.93,7.3,NaN
9648,1,100.49,-0.827780111282717,42.58,100.5,-14.47,21.41,0.0572066421066148
9652,1,2.3,0.88,1.07,2.3,-0.11,0.88,1
9652,1,2.3,0.88,0.92,2.3,-0.11,0.88,1
9656,0,0,0,0.53,1.6,-0.08,0.61,NaN
9656,1,1.6,0.61,0.22,1.6,-0.08,0.61,1
9657,0,0,0,0.29,0.95,-0.05,0.36,NaN
9658,1,0.95,0.36,0.41,0.95,-0.05,0.36,1
9662,1,1.8,0.69,0.55,1.8,-0.09,0.69,1
9662,1,1,0.38,0.32,1,-0.05,0.38,1
9663,1,1,0.38,0.48,1,-0.05,0.38,1
9663,1,1,0.38,0.1,1,-0.05,0.38,1
9664,1,1,0.38,0.4,1,-0.05,0.38,1
9664,0,0,0,0.21,0.9,-0.04,0.35,NaN
9665,1,0.9,0.35,0.14,0.9,-0.04,0.35,1
9668,1,5,-0.25,1.8,5,-0.25,1.92,1
9668,1,5,-0.25,1.34,5,-0.25,1.92,1
9668,0,0,0,1.98,5,-0.25,1.92,NaN
9671,1,0.5,-0.02,0.17,0.5,-0.02,0.19,1
9672,1,0.5,-0.02,0.2,0.5,-0.02,0.19,1
9674,0,0,0,0.43,2,-0.1,0.77,NaN
9674,1,1.5,-0.07,0.63,1.5,-0.07,0.58,1
9675,1,1.5,-0.07,0.61,1.5,-0.07,0.58,1
9678,0,0,0,0.63,4,-0.2,1.54,NaN
9678,1,4,-0.2,1.5,4,-0.2,1.54,1
9678,1,4,-0.2,1.53,4,-0.2,1.54,1
9680,0,0,0,0.19,0.5,-0.02,0.19,NaN
9680,1,0.5,0.19,0.12,0.5,-0.02,0.19,1
9680,1,8.5,3.26,0.92,8.5,-0.42,3.26,1
9683,0,0,0,7.05,15,-2.16,3.2,NaN
9685,0,0,0,0.59,2.4,-0.12,0.92,NaN
9685,1,2.4,0.92,1.16,2.4,-0.12,0.92,1
9689,1,613.92,225.95,277.12,614,-50.35,225.95,1
9693,1,2,0.77,0.97,2,-0.1,0.77,1
9693,0,0,0,0.3,1,-0.05,0.38,NaN
9694,1,1,0.38,0.18,1,-0.05,0.38,1
9697,1,51.34,11.3712986824686,13.83,51.35,-5.7,26.14,0.435015251815936
9697,1,51.34,11.3712986824686,10.88,51.35,-5.7,26.14,0.435015251815936
9699,1,80.99,-11.66,12.83,81,-11.66,17.25,1
9702,1,1.83,-0.09,0.85,1.83,-0.09,0.7,1
9702,1,1.83,-0.09,0.6,1.83,-0.09,0.7,1
9703,1,1.83,-0.09,0.25,1.83,-0.09,0.7,1
9706,1,12.7,-1.41,6.32,12.7,-1.41,6.46,1
9706,1,12.7,-1.41,3.51,12.7,-1.41,6.46,1
9710,1,89.19,23.6791097040243,42.14,89.2,-9.9,45.4,0.521566293040184
9711,1,89.19,45.4,16.27,89.2,-9.9,45.4,1
9712,1,89.19,35.013564695917,9.36,89.2,-9.9,45.4,0.771223891980551
9713,1,89.19,34.5228795460003,28.25,89.2,-9.9,45.4,0.760415849030844
9714,1,89.19,20.1644712337435,14.79,89.2,-9.9,45.4,0.444151348760869
9717,1,14.53,-0.71,1.5,14.53,-0.71,5.58,1
9717,0,0,0,6.49,14.53,-0.71,5.58,NaN
9718,1,0.4,0.15,0.16,0.4,-0.02,0.15,1
9719,1,14.53,-0.71,3.6,14.53,-0.71,5.58,1
9723,1,27.65,14.07,6.64,27.65,-3.07,14.07,1
9723,1,27.65,14.07,11.81,27.65,-3.07,14.07,1
9726,1,4,-0.2,1.87,4,-0.2,1.54,1
9726,0,0,0,0.91,4,-0.2,1.54,NaN
9729,1,36,-4,10.33,36,-4,18.32,1
9729,1,36,-4,5.67,36,-4,18.32,1
9732,1,1.5,-0.07,0.16,1.5,-0.07,0.58,1
9732,1,1.5,-0.07,0.66,1.5,-0.07,0.58,1
9733,1,1.5,-0.07,0.59,1.5,-0.07,0.58,1
9733,1,1.5,-0.07,0.26,1.5,-0.07,0.58,1
9736,1,1.7,-0.24,0.28,1.7,-0.24,0.36,1
9736,1,1.7,-0.24,0.42,1.7,-0.24,0.36,1
9738,1,28.7,14.61,10.64,28.7,-3.19,14.61,1
9738,1,28.7,14.61,4.18,28.7,-3.19,14.61,1
9744,1,214.97,-30.96,67.43,215,-30.96,45.79,1
9747,1,3.3,-0.16,0.51,3.3,-0.16,1.27,1
9751,1,161.23,75.14,37.47,161.25,-19.67,75.14,1
9752,0,0,0,44.81,161.25,-19.67,75.14,NaN
9755,0,0,0,0.87,5.8,-0.64,2.95,NaN
9758,1,1.3,0.5,0.59,1.3,-0.06,0.5,1
9758,0,0,0,0.38,1.3,-0.06,0.5,NaN
9759,0,0,0,0.11,1,-0.05,0.38,NaN
9759,1,1,0.38,0.23,1,-0.05,0.38,1
9762,1,4.8,1.84,1.93,4.8,-0.24,1.84,1
9762,0,0,0,1.03,4.8,-0.24,1.84,NaN
9762,1,4.8,1.84,1.96,4.8,-0.24,1.84,1
9768,1,95.19,23.6185504993674,28.13,95.2,-10.57,48.46,0.487382387523058
9769,1,95.19,23.829943044867,20.91,95.2,-10.57,48.46,0.491744594405015
9770,1,95.19,31.1998909792487,46.9,95.2,-10.57,48.46,0.643827713149993
9774,1,31.45,-1.97428727210467,14.54,31.45,-3.49,16.01,0.565698358769248
9774,1,31.45,-1.97428727210467,11.36,31.45,-3.49,16.01,0.565698358769248
9777,0,0,0,2.82,21.65,-2.64,10.09,NaN
9777,0,0,0,7.57,21.65,-2.64,10.09,NaN
9777,0,0,0,4.5,21.65,-2.64,10.09,NaN
9777,1,21.65,10.09,4.24,21.65,-2.64,10.09,1
9777,0,0,0,9.85,21.65,-2.64,10.09,NaN
9777,0,0,0,6.79,21.65,-2.64,10.09,NaN
9779,1,29.95,1.17086699446831,3.53,29.95,-3.32,15.24,0.0768285429441149
9779,1,29.95,1.17086699446831,3.02,29.95,-3.32,15.24,0.0768285429441149
9783,1,151.98,20.9064731986675,35.12,152,-7.45,58.37,0.358171547004755
9784,1,151.98,44.463344360612,49.86,152,-7.45,58.37,0.761749946215728
9785,1,151.98,36.7378520367381,67.13,152,-7.45,58.37,0.629396128777422
9786,1,151.98,26.3495015259696,17.11,152,-7.45,58.37,0.451421989480377
9787,0,0,0,55.84,152,-7.45,58.37,NaN
9788,1,151.98,28.7285002287451,59.98,152,-7.45,58.37,0.492179205563562
9791,1,0.67,0.26,0.28,0.67,-0.03,0.26,1
9791,1,0.67,0.26,0.1,0.67,-0.03,0.26,1
9791,1,0.67,0.26,0.15,0.67,-0.03,0.26,1
9791,1,1,0.38,0.26,1,-0.05,0.38,1
9791,0,0,0,0.2,1,-0.05,0.38,NaN
9791,1,1,0.38,0.41,1,-0.05,0.38,1
9791,1,1,0.38,0.25,1,-0.05,0.38,1
9793,1,2.5,0.96,0.31,2.5,-0.12,0.96,1
9793,0,0,0,1.73,8.2,-0.4,3.15,NaN
9793,1,8.2,3.15,2.85,8.2,-0.4,3.15,1
9796,1,28.3,-3.14,8.91,28.3,-3.14,14.4,1
9797,1,28.3,-3.14,10.88,28.3,-3.14,14.4,1
9801,1,30,-4.32,13.26,30,-4.32,6.39,1
9803,0,0,0,0.18,1.6,-0.18,0.81,NaN
9803,0,0,0,0.34,1.6,-0.18,0.81,NaN
9804,0,0,0,0.75,1.6,-0.18,0.81,NaN
9805,0,0,0,0.65,1.6,-0.18,0.81,NaN
9810,1,0.75,-0.04,0.12,0.75,-0.04,0.29,1
9810,1,0.75,-0.04,0.15,0.75,-0.04,0.29,1
9811,1,0.75,-0.04,0.09,0.75,-0.04,0.29,1
9811,1,0.75,-0.04,0.14,0.75,-0.04,0.29,1
9812,1,0.65,-0.03,0.3,0.65,-0.03,0.25,1
9812,1,0.65,-0.03,0.18,0.65,-0.03,0.25,1
9818,1,156.78,69.6866527959812,43.09,156.8,-19.13,73.07,0.953697177993448
9819,1,156.78,73.07,48.12,156.8,-19.13,73.07,1
9820,1,156.78,54.5212410633187,59.05,156.8,-19.13,73.07,0.746150828839725
9821,1,156.78,66.7179460015612,31.13,156.8,-19.13,73.07,0.913068920234859
9825,1,19.25,-0.94,7.79,19.25,-0.94,7.39,1
9825,1,19.25,-0.94,3.89,19.25,-0.94,7.39,1
9829,1,7.3,2.8,2.01,7.3,-0.36,2.8,1
9830,1,7.3,-0.36,1.9,7.3,-0.36,2.8,1
9830,1,7.3,-0.36,3.13,7.3,-0.36,2.8,1
9834,1,29.75,-4.28,12.5,29.75,-4.28,6.34,1
9834,1,29.75,-4.28,5.27,29.75,-4.28,6.34,1
9840,1,28,-0.618968301696338,9.71,28,-1.37,10.75,0.451801680070319
9841,1,28,-0.618968301696338,6.47,28,-1.37,10.75,0.451801680070319
9846,1,40.86,5.30911385639447,10.22,40.87,-4.54,20.8,0.255245858480503
9847,1,40.86,6.85798643184341,12.13,40.87,-4.54,20.8,0.329710886146318
9847,1,40.86,6.85798643184341,6.69,40.87,-4.54,20.8,0.329710886146318
9851,0,0,0,0.78,2,-0.1,0.77,NaN
9851,1,2,0.77,0.66,2,-0.1,0.77,1
9852,1,2,0.77,0.21,2,-0.1,0.77,1
9852,1,1.5,0.58,0.2,1.5,-0.07,0.58,1
9853,1,0.5,0.19,0.09,0.5,-0.02,0.19,1
9854,1,0.5,0.19,0.22,0.5,-0.02,0.19,1
9859,1,73.49,37.41,26.99,73.5,-8.16,37.41,1
9860,1,73.49,37.41,7.38,73.5,-8.16,37.41,1
9864,0,0,0,0.55,2,-0.1,0.77,NaN
9864,1,2,-0.1,0.58,2,-0.1,0.77,1
9868,1,404.79,70.191906012846,151.29,404.85,-19.84,155.46,0.451511038291818
9869,0,0,0,140.31,404.85,-19.84,155.46,NaN
9870,1,404.79,70.5700885994468,133.73,404.85,-19.84,155.46,0.453943706416099
9871,1,404.79,71.0253271505549,80.57,404.85,-19.84,155.46,0.456872038791682
9872,1,404.79,69.995881340627,118.72,404.85,-19.84,155.46,0.450250105111456
9873,1,404.79,71.1983819012492,122.22,404.85,-19.84,155.46,0.457985217427307
9881,1,223.24,61.2478164887258,85.34,223.27,-24.78,113.65,0.538916115166967
9882,1,223.24,60.3464483924987,82.27,223.27,-24.78,113.65,0.53098502765067
9883,1,223.24,60.4511995750359,32.47,223.27,-24.78,113.65,0.531906727453022
9884,1,223.24,55.9252930935122,27.39,223.27,-24.78,113.65,0.492083529199404
9888,1,2,-0.1,0.6,2,-0.1,0.77,1
9889,1,2,-0.1,0.72,2,-0.1,0.77,1
9891,1,2,0.77,0.74,2,-0.1,0.77,1
9894,1,47.69,-5.29,11.28,47.7,-5.29,24.28,1
9897,0,0,0,0.06,0.3,-0.01,0.12,NaN
9898,0,0,0,0.08,0.3,-0.01,0.12,NaN
9900,1,2.2,0.84,0.95,2.2,-0.11,0.84,1
9900,1,2.2,0.84,0.51,2.2,-0.11,0.84,1
9901,1,0.3,-0.01,0.1,0.3,-0.01,0.12,1
9901,1,0.3,-0.01,0.09,0.3,-0.01,0.12,1
9902,0,0,0,0.13,0.3,-0.01,0.12,NaN
9907,1,53.89,20.4237686400265,20.14,53.9,-5.98,27.44,0.744306437318749
9908,1,53.89,16.4906244968708,20.97,53.9,-5.98,27.44,0.600970280498208
9915,0,0,0,30.62,87.5,-12.6,18.64,NaN
9919,1,51.04,-5.67,18.28,51.05,-5.67,25.98,1
9920,1,51.04,-5.67,20,51.05,-5.67,25.98,1
9923,0,0,0,3.67,9.38,-1.04,4.77,NaN
9923,1,9.37,-1.04,4.13,9.38,-1.04,4.77,1
9923,1,9.37,-1.04,2.47,9.38,-1.04,4.77,1
9923,1,9.37,-1.04,3.93,9.38,-1.04,4.77,1
9926,1,8,-0.39,2.73,8,-0.39,3.07,1
9926,0,0,0,2.85,8,-0.39,3.07,NaN
9929,0,0,0,0.11,0.37,-0.02,0.14,NaN
9929,1,1.1,0.42,0.23,1.1,-0.05,0.42,1
9929,1,1.1,0.42,0.24,1.1,-0.05,0.42,1
9930,1,0.37,-0.02,0.07,0.37,-0.02,0.14,1
9931,1,0.37,-0.02,0.1,0.37,-0.02,0.14,1
9937,1,22,-1.08,8.19,22,-1.08,8.45,1
9938,1,22,-1.08,4.87,22,-1.08,8.45,1
9942,1,0.4,-0.02,0.12,0.4,-0.02,0.15,1
9943,1,0.4,-0.02,0.13,0.4,-0.02,0.15,1
9945,1,6.5,-0.32,2.44,6.5,-0.32,2.5,1
9945,1,6.5,-0.32,0.83,6.5,-0.32,2.5,1
9946,0,0,0,0.2,0.4,-0.02,0.15,NaN
9947,0,0,0,0.2,0.4,-0.02,0.15,NaN
9952,1,80.49,17.15,19.11,80.5,-11.59,17.15,1
9953,0,0,0,14.61,80.5,-11.59,17.15,NaN
9954,0,0,0,11,80.5,-11.59,17.15,NaN
9955,1,80.49,17.15,37.56,80.5,-11.59,17.15,1
9962,1,10.87,-0.53,3.17,10.87,-0.53,4.17,1
9962,1,10.87,-0.53,3.56,10.87,-0.53,4.17,1
9963,1,10.87,-0.53,3.68,10.87,-0.53,4.17,1
9967,1,9,-0.44,2.9,9,-0.44,3.46,1
9967,1,9,-0.44,1.68,9,-0.44,3.46,1
9970,1,9,3.46,1.91,9,-0.44,3.46,1
9971,1,9,3.46,2.06,9,-0.44,3.46,1
9976,1,15,-0.74,2.87,15,-0.74,5.76,1
9980,1,18,6.91,2.3,18,-0.88,6.91,1
9983,1,2,0.77,0.44,2,-0.1,0.77,1
9983,1,2,0.77,0.56,2,-0.1,0.77,1
9983,1,2,0.77,0.38,2,-0.1,0.77,1
9986,1,2.73,1.05,1.32,2.73,-0.13,1.05,1
9986,0,0,0,0.73,2.73,-0.13,1.05,NaN
9987,1,2.73,1.05,0.72,2.73,-0.13,1.05,1
9990,0,0,0,0.86,2,-0.1,0.77,NaN
9990,1,5,-0.25,2.34,5,-0.25,1.92,1
9993,1,1.1,-0.05,0.46,1.1,-0.05,0.42,1
9994,1,1.1,-0.05,0.12,1.1,-0.05,0.42,1
9996,1,1.1,-0.05,0.28,1.1,-0.05,0.42,1
9996,1,1.1,-0.05,0.43,1.1,-0.05,0.42,1
9997,1,1.1,-0.05,0.23,1.1,-0.05,0.42,1
10001,1,8.4,3.23,2.1,8.4,-0.41,3.23,1
10001,1,8.4,3.23,2.59,8.4,-0.41,3.23,1
10001,0,0,0,2.91,8.4,-0.41,3.23,NaN
10001,1,8.4,3.23,1.41,8.4,-0.41,3.23,1
10001,1,8.4,3.23,3.68,8.4,-0.41,3.23,1
10005,0,0,0,0.69,3,-0.15,1.15,NaN
10007,0,0,0,0.75,1.8,-0.09,0.69,NaN
10007,0,0,0,0.92,4,-0.2,1.54,NaN
10007,1,4,-0.2,1.83,4,-0.2,1.54,1
10011,1,249.97,35.4350469940655,111.07,250,-12.25,96,0.369115072854849
10012,1,249.97,56.542881090296,114.06,250,-12.25,96,0.588988344690583
10013,1,249.97,55.67449664508,83.05,250,-12.25,96,0.57994267338625
10014,1,249.97,56.165280479415,114.16,250,-12.25,96,0.585055004993907
10015,1,0.7,0.27,0.14,0.7,-0.03,0.27,1
10015,1,0.7,0.27,0.12,0.7,-0.03,0.27,1
10020,0,0,0,99.89,200,-24.4,93.2,NaN
10021,0,0,0,89.12,200,-24.4,93.2,NaN
10026,1,125.98,-18.14,14.05,126,-18.14,26.84,1
10030,1,11.5,2.45,2.41,11.5,-1.66,2.45,1
10034,1,3.4,1.31,0.73,3.4,-0.17,1.31,1
10041,1,32.1,16.34,13.02,32.1,-3.56,16.34,1
10041,1,32.1,16.34,15.51,32.1,-3.56,16.34,1
10044,0,0,0,0.5,3,-0.15,1.15,NaN
10051,1,5,-0.25,2.12,5,-0.25,1.92,1
10052,1,5,-0.25,1.8,5,-0.25,1.92,1
10055,0,0,0,2.5,16.2,-2.33,3.45,NaN
10057,1,0.33,-0.02,0.14,0.33,-0.02,0.13,1
10057,1,3.4,-0.17,0.58,3.4,-0.17,1.31,1
10057,1,0.33,-0.02,0.04,0.33,-0.02,0.13,1
10057,1,0.33,-0.02,0.06,0.33,-0.02,0.13,1
10057,1,0.5,-0.02,0.05,0.5,-0.02,0.19,1
10057,0,0,0,0.12,0.5,-0.02,0.19,NaN
10057,0,0,0,0.07,0.55,-0.03,0.21,NaN
10057,1,0.55,-0.03,0.15,0.55,-0.03,0.21,1
10057,1,0.7,-0.03,0.08,0.7,-0.03,0.27,1
10057,1,0.7,-0.03,0.35,0.7,-0.03,0.27,1
10060,1,1.7,0.65,0.79,1.7,-0.08,0.65,1
10061,1,1.7,0.65,0.3,1.7,-0.08,0.65,1
10064,1,4,-0.2,1.13,4,-0.2,1.54,1
10067,1,3,1.15,1.3,3,-0.15,1.15,1
10067,1,3,1.15,0.6,3,-0.15,1.15,1
10071,1,21.6,-2.64,9.17,21.6,-2.64,10.07,1
10071,0,0,0,0.34,2.1,-0.26,0.98,NaN
10074,1,34.5,-4.97,5.01,34.5,-4.97,7.35,1
10077,1,6.9,-0.34,2.64,6.9,-0.34,2.65,1
10078,1,6.9,-0.34,1.32,6.9,-0.34,2.65,1
10081,0,0,0,0.29,0.65,-0.03,0.25,NaN
10081,1,0.65,-0.03,0.32,0.65,-0.03,0.25,1
10081,1,3.6,-0.18,0.7,3.6,-0.18,1.38,1
10085,0,0,0,70.59,655.1,-79.92,305.28,NaN
10089,1,11,-0.54,4.56,11,-0.54,4.22,1
10089,1,11,-0.54,1.96,11,-0.54,4.22,1
10092,0,0,0,0.51,3.8,-0.42,1.93,NaN
10096,1,111.98,23.86,18.02,112,-16.13,23.86,1
10100,1,37.49,-5.4,18.01,37.5,-5.4,7.99,1
10103,1,12.6,4.84,4.4,12.6,-0.62,4.84,1
10103,0,0,0,0.22,0.5,-0.02,0.19,NaN
10104,1,0.5,-0.02,0.24,0.5,-0.02,0.19,1
10109,1,26.9,-0.374549896003858,5.82,26.9,-2.99,13.69,0.12526752374711
10112,1,1.2,0,0.47,1.2,0,0,NaN
10112,1,1.8,0,0.59,1.8,0,0,NaN
10112,0,0,0,0.76,2,0,0,NaN
10112,1,2.7,0,0.99,2.7,0,0,NaN
10114,1,44.09,-4.9,14.75,44.1,-4.9,22.45,1
10114,1,44.09,-4.9,6.47,44.1,-4.9,22.45,1
10117,1,0.7,-0.03,0.22,0.7,-0.03,0.27,1
10118,1,0.7,-0.03,0.27,0.7,-0.03,0.27,1
10120,0,0,0,0.26,0.7,-0.03,0.27,NaN
10121,1,0.7,-0.03,0.18,0.7,-0.03,0.27,1
10123,1,0.7,-0.03,0.29,0.7,-0.03,0.27,1
10124,1,0.7,-0.03,0.23,0.7,-0.03,0.27,1
10129,1,4,-0.2,1.38,4,-0.2,1.54,1
10131,1,5,-0.25,2.23,5,-0.25,1.92,1
10134,1,4.13,-0.2,0.73,4.13,-0.2,1.59,1
10134,1,4.13,-0.2,0.83,4.13,-0.2,1.59,1
10135,0,0,0,0.86,4.13,-0.2,1.59,NaN
10139,1,25,-1.22,4.25,25,-1.22,9.6,1
10143,1,21,-1.03,3.54,21,-1.03,8.06,1
10146,1,5.7,-0.28,2.31,5.7,-0.28,2.19,1
10146,1,5.7,-0.28,1.5,5.7,-0.28,2.19,1
10148,0,0,0,0.58,1.9,-0.09,0.73,NaN
10148,1,1.9,-0.09,0.87,1.9,-0.09,0.73,1
10148,0,0,0,0.84,1.9,-0.09,0.73,NaN
10152,1,3.8,1.46,0.61,3.8,-0.19,1.46,1
10156,1,106.49,-15.34,38.59,106.5,-15.34,22.68,1
10158,1,1.1,-0.13,0.14,1.1,-0.13,0.51,1
10158,1,1.12,-0.14,0.24,1.12,-0.14,0.52,1
10158,1,1.12,-0.14,0.34,1.12,-0.14,0.52,1
10158,1,1.12,-0.14,0.37,1.12,-0.14,0.52,1
10158,1,1.12,-0.14,0.46,1.12,-0.14,0.52,1
10158,1,1.12,-0.14,0.21,1.12,-0.14,0.52,1
10160,0,0,0,4.2,9.83,-0.48,3.78,NaN
10160,0,0,0,2.01,9.83,-0.48,3.78,NaN
10160,1,9.83,-0.48,3.01,9.83,-0.48,3.78,1
10160,1,9.83,-0.48,2.45,9.83,-0.48,3.78,1
10160,1,9.83,-0.48,2.03,9.83,-0.48,3.78,1
10160,0,0,0,1.09,9.83,-0.48,3.78,NaN
11401,1,1169.84,429.384949566574,464.87,1170,-95.94,430.56,0.99727087877781
11402,1,1169.84,427.96027504762,273.76,1170,-95.94,430.56,0.99396199147069
11407,0,0,0,3.17,7.5,0,0,NaN
11408,1,1,0,0.19,1,0,0,NaN
11411,0,0,0,3.29,10,0,0,NaN
11414,1,1.1,0,0.46,1.1,0,0,NaN
11415,0,0,0,0.18,1.4,0,0,NaN
11417,1,1.4,0,0.28,1.4,0,0,NaN
11418,1,5,0,1.74,5,0,0,NaN
11423,1,163.18,-13.1252170683521,57.46,163.2,-19.91,76.05,0.659227376612359
11430,1,80.99,26.7953536117473,24.25,81,-8.99,41.23,0.64989943273702
11431,1,80.99,22.3834413521213,13.99,81,-8.99,41.23,0.54289210167648
11432,1,80.99,20.1826792513401,17.87,81,-8.99,41.23,0.489514413081253
11435,0,0,0,3.87,15,-1.67,7.64,NaN
11435,0,0,0,3.85,15,-1.67,7.64,NaN
11438,0,0,0,0.98,3,-0.33,1.53,NaN
11439,0,0,0,0.89,5,-0.55,2.55,NaN
11444,1,7.5,0,1.12,7.5,0,0,NaN
11444,0,0,0,0.29,1.5,0,0,NaN
11445,1,1.1,0,0.53,1.1,0,0,NaN
11445,0,0,0,0.11,0.25,0,0,NaN
11446,0,0,0,0.12,0.25,0,0,NaN
11446,1,0.25,0,0.05,0.25,0,0,NaN
11447,0,0,0,0.08,0.25,0,0,NaN
11447,1,0.25,0,0.09,0.25,0,0,NaN
11448,1,0.25,0,0.11,0.25,0,0,NaN
11451,1,5,0,1.74,5,0,0,NaN
11453,1,38.39,-4.26,10.47,38.4,-4.26,19.55,1
11453,1,38.39,-4.26,13.16,38.4,-4.26,19.55,1
11456,0,0,0,1.84,7.9,-0.88,4.02,NaN
11457,0,0,0,1.25,7.9,-0.88,4.02,NaN
11461,0,0,0,2.47,5.1,-0.57,2.6,NaN
11461,0,0,0,1.6,5.1,-0.57,2.6,NaN
11464,1,2.6,0,0.37,2.6,0,0,NaN
11464,1,2.5,0,0.72,2.5,0,0,NaN
11468,1,47.89,24.38,12.93,47.9,-5.32,24.38,1
11468,1,47.89,24.38,18.16,47.9,-5.32,24.38,1
11469,1,47.89,24.38,6.56,47.9,-5.32,24.38,1
11469,1,47.89,24.38,6.23,47.9,-5.32,24.38,1
11472,0,0,0,0.29,0.75,0,0,NaN
11472,0,0,0,0.31,0.75,0,0,NaN
11472,0,0,0,0.75,2.05,0,0,NaN
11472,0,0,0,0.75,2.05,0,0,NaN
11472,1,3.1,0,0.87,3.1,0,0,NaN
11472,1,4.3,0,1.84,4.3,0,0,NaN
11475,0,0,0,4.24,14.4,-1.6,7.33,NaN
11475,0,0,0,1.5,14.4,-1.6,7.33,NaN
11478,1,33.75,17.18,14.77,33.75,-3.75,17.18,1
11478,1,33.75,17.18,6.36,33.75,-3.75,17.18,1
11479,1,33.75,17.18,11.56,33.75,-3.75,17.18,1
11479,1,33.75,17.18,7.64,33.75,-3.75,17.18,1
11486,1,113.03,-6.96479257479491,54.78,113.05,-12.55,57.54,0.554963551776487
11487,1,113.03,-12.55,44.18,113.05,-12.55,57.54,1
11488,1,113.03,-12.55,49.18,113.05,-12.55,57.54,1
11489,1,113.03,-12.55,34.39,113.05,-12.55,57.54,1
11493,1,100.82,32.3435899335927,14.43,100.83,-11.19,51.32,0.630233630818252
11494,1,100.82,29.1189150470701,13.41,100.83,-11.19,51.32,0.567398968181413
11495,1,100.82,33.4070688065517,18.81,100.83,-11.19,51.32,0.650956134188459
11496,1,100.82,32.457177474298,36,100.83,-11.19,51.32,0.632446950005807
11497,1,100.82,24.9224002188506,20.83,100.83,-11.19,51.32,0.485627439962015
11498,1,100.82,38.5297006279792,13.39,100.83,-11.19,51.32,0.75077358978915
11502,0,0,0,0.74,2,0,0,NaN
11503,1,1.9,0,0.69,1.9,0,0,NaN
11504,0,0,0,0.49,1.3,0,0,NaN
11508,1,41.79,15.8651241560901,15.64,41.8,-5.1,19.48,0.81443142485062
11512,0,0,0,4.15,18,-2.2,8.39,NaN
11514,1,2,0.93,0.28,2,-0.24,0.93,1
11514,1,2,0.93,0.94,2,-0.24,0.93,1
11514,0,0,0,0.93,2,-0.24,0.93,NaN
11517,1,115.18,53.1629072068292,46.69,115.2,-14.05,53.68,0.990367123823196
11518,1,1.2,-0.15,0.16,1.2,-0.15,0.56,1
11522,1,4.1,0,0.93,4.1,0,0,NaN
11523,1,1.3,0,0.39,1.3,0,0,NaN
11526,1,71.19,36.24,34.79,71.2,-7.9,36.24,1
11532,1,1,0,0.33,1,0,0,NaN
11533,1,1.4,0,0.38,1.4,0,0,NaN
11535,1,3.5,0,1.55,3.5,0,0,NaN
11538,1,3,0,0.9,3,0,0,NaN
11538,1,16,0,6.13,16,0,0,NaN
11541,1,7.9,0,1.29,7.9,0,0,NaN
11541,1,3,0,0.82,3,0,0,NaN
11542,1,2,0,0.94,2,0,0,NaN
11548,1,1290.52,178.088925077933,333.91,1290.7,-105.84,474.98,0.37493983973627
11555,0,0,0,1.14,2.6,0,0,NaN
11555,1,1.3,0,0.59,1.3,0,0,NaN
11556,1,0.5,0,0.08,0.5,0,0,NaN
11556,1,0.5,0,0.06,0.5,0,0,NaN
11557,1,0.5,0,0.12,0.5,0,0,NaN
11557,1,0.5,0,0.1,0.5,0,0,NaN
11558,1,0.3,0,0.08,0.3,0,0,NaN
11559,1,0.3,0,0.07,0.3,0,0,NaN
11559,1,0.3,0,0.03,0.3,0,0,NaN
11560,0,0,0,0.14,0.3,0,0,NaN
11563,1,1.2,0,0.38,1.2,0,0,NaN
11563,0,0,0,0.53,1.7,0,0,NaN
11563,0,0,0,1.05,2.4,0,0,NaN
11563,1,3.8,0,1.42,3.8,0,0,NaN
11570,1,549.92,65.1229069264771,256.04,550,-45.1,202.4,0.321753492719749
11576,1,26.6,9.84903875598457,6.72,26.6,-2.95,13.54,0.727403157753661
