bus,type,base_kv,pd_mw,qd_mvar,vm_original_pu,va_original_deg,vm_solved_pu,va_solved_deg,delta_vm_pu,delta_va_deg
8826,1,161,9.6,1.38,1.0404266,-136.123739,1.04069272802405,-136.623022437041,0.000266128024045464,-0.0830527047958043
8827,1,161,24.11,12.13,1.0405112,-135.933844,1.04072757748877,-136.433072914656,0.000216377488774011,-0.0829981824111172
8828,1,161,17.97,6.15,1.0401502,-135.974932,1.0404092984982,-136.474408111867,0.000259098498195609,-0.0832453796224257
8829,1,161,21.01,7.4,1.0425318,-135.785463,1.04260886128074,-136.283541817195,7.70612807392546e-05,-0.0818480849498116
8830,1,500,0,0,1.04321,-133.530159,1.04373225977226,-134.03330811577,0.000522259772264499,-0.0869183835252869
8831,1,161,0,0,1.0413117,-135.117221,1.04169051765125,-135.618540522967,0.000378817651247143,-0.085088790721997
8832,1,13.8,11.89,8.62,1.039105,-137.674545,1.03925558242015,-138.173707278875,0.000150582420154866,-0.0829315466302916
8833,1,1,0,0,1.0446623,-137.26844,1.04481036117177,-137.767624157151,0.000148061171767466,-0.0829534249060799
8834,1,500,0,0,1.0438262,-133.426074,1.04435981376348,-133.929451953682,0.000533613763481045,-0.0871472214374336
8835,1,161,7.42,2.48,1.044945,-135.617643,1.04519931540447,-136.118266696528,0.000254315404472516,-0.0843929642828272
8836,1,161,8.73,2.47,1.041082,-136.217412,1.04129090767767,-136.716711279157,0.000208907677673231,-0.0830685469120596
8837,1,161,11.07,1.43,1.0436989,-135.83595,1.04393568464892,-136.336114061317,0.000236784648916633,-0.0839333290721953
8838,1,161,11.66,1.56,1.0391416,-136.153155,1.03953682939116,-136.653132228938,0.000395229391158436,-0.0837464966924841
8839,1,161,6.73,2.34,1.0384005,-136.490138,1.03867613893078,-136.98918341857,0.000275638930781863,-0.0828146863254489
8840,1,161,8.37,0.76,1.0413041,-136.705069,1.04155670874515,-137.204210760928,0.000252608745151095,-0.0829110286831707
8841,1,161,8.37,1.42,1.0414889,-135.957338,1.04165882904735,-136.456183529959,0.000169929047348694,-0.082614797714271
8842,1,161,12.9,3.93,1.0409525,-136.447764,1.04118359186845,-136.947069398503,0.000231091868452937,-0.0830746662575876
8843,1,161,6.45,1.6,1.0410433,-135.920893,1.04125242075594,-136.420044138134,0.000209120755944703,-0.0829204058887996
8844,1,500,0,0,1.0411872,-134.288472,1.04185914433987,-134.791185389569,0.000671944339865282,-0.086482657323657
8845,1,161,4.92,0.66,1.0418782,-135.712346,1.04242860219949,-136.213783935862,0.000550402199488875,-0.0852072036170313
8846,1,500,0,0,1.0430836,-134.195914,1.04376641246778,-134.698908607413,0.000682812467782234,-0.0867638751677902
8847,1,161,4.98,0.67,1.0407338,-136.590863,1.04097678665097,-137.090117209796,0.000242986650969224,-0.0830234775506398
8848,1,161,0,0,1.0402332,-135.974696,1.04049308098897,-136.474168206951,0.000259880988968009,-0.08324147470573
8849,1,161,16.57,5.68,1.0401305,-135.982909,1.0403903771356,-136.482373533213,0.000259877135597941,-0.0832338009675055
8850,1,161,1.31,0.46,1.0423215,-136.086148,1.04255155182713,-136.585924531353,0.000230051827125655,-0.0835457991077106
8851,1,161,11.59,4.05,1.0422465,-136.092283,1.04247663655454,-136.592055084197,0.000230136554534965,-0.0835413519514674
8852,1,161,19.38,5.28,1.039212,-136.387422,1.03948530224323,-136.886518538182,0.000273302243226636,-0.0828658059364926
8853,1,161,11.59,3.01,1.0406442,-135.572627,1.04097663498086,-136.07303701048,0.000332434980863772,-0.0841792782348563
8854,1,161,0,0,1.0407018,-135.566091,1.04103419336887,-136.066507502607,0.00033239336887414,-0.0841857703616284
8855,1,161,0,0,1.0414392,-136.647709,1.04168523335158,-137.146903993493,0.000246033351579689,-0.0829642612477386
8856,1,161,7.78,1.33,1.041407,-136.652066,1.04165302317225,-137.151256372875,0.000246023172252086,-0.082959640629511
8857,1,161,8.06,3.22,1.040156,-136.351586,1.04043671929289,-136.850691020371,0.000280719292887532,-0.0828742881255806
8858,1,161,0,0,1.0402085,-136.347057,1.0404892168389,-136.846167061485,0.000280716838901407,-0.0828793292395318
8859,1,161,14.97,2.52,1.038503,-136.606366,1.03878129984706,-137.105375785928,0.000278299847061403,-0.0827790536828701
8860,1,161,8.06,1.87,1.0404584,-136.541964,1.04076797894583,-137.041107452211,0.000309578945826283,-0.0829127199663304
8861,1,161,8.06,3.85,1.0406041,-136.535201,1.04084541525778,-137.034520897266,0.000241315257781594,-0.0830891650212635
8862,1,161,6.4,1.99,1.0399973,-136.950545,1.04027649392821,-137.449492830702,0.000279193928213406,-0.0827170984567971
8863,1,161,11.38,4.2,1.0410164,-136.56767,1.04125599390408,-137.06691457631,0.000239593904076907,-0.0830138440653201
8864,1,161,7.71,2.93,1.0409779,-136.378374,1.04121608347146,-136.87786591803,0.000238183471462872,-0.0832611857846501
8865,1,161,6.4,5.7,1.040813,-136.241457,1.04102378901043,-136.740771408089,0.000210789010430812,-0.0830836758440938
8866,1,161,0,0,1.052626,-140.091385,1.05336178042385,-140.592418038388,0.000735780423852805,-0.0848023061433167
8867,1,161,6.48,2.45,1.0525879,-140.094575,1.05332373180144,-140.59560551583,0.000735831801436992,-0.0847997835850123
8868,1,161,0,0,1.047404,-139.445852,1.04806204173307,-139.946452739387,0.000658041733070158,-0.0843700071415157
8869,1,161,3.61,0.75,1.047386,-139.44797,1.04804409702407,-139.948564886868,0.000658097024065496,-0.084364154623259
8870,1,161,0,0,1.0477748,-139.60736,1.0484556377872,-140.107998476321,0.000680837787204513,-0.08440774407579
8871,1,161,3.48,0.84,1.0477579,-139.609291,1.04843869772061,-140.109924942963,0.000680797720613135,-0.0844032107180368
8872,1,161,0,0,1.0418118,-138.82055,1.04241004372839,-139.321326496173,0.000598243728388237,-0.084545763927693
8873,1,161,17.34,5.96,1.0417174,-138.829025,1.04231563926561,-139.329787867494,0.000598239265606315,-0.0845321352488355
8874,1,161,14.87,7.12,1.0410663,-139.536904,1.04140548070394,-140.035802131142,0.000339180703941011,-0.0826673988968167
8875,1,161,11.34,2.39,1.0439219,-139.193719,1.04454991280626,-139.694345189462,0.00062801280626168,-0.0843954572168428
8876,1,161,0,0,1.0439673,-139.187932,1.04459524318634,-139.688569118104,0.000627943186341406,-0.0844063858589976
8877,1,161,0,0,1.0427184,-139.026763,1.04333187657997,-139.52744031877,0.000613476579970351,-0.0844465865248054
8878,1,161,11.34,5.57,1.0426396,-139.032089,1.04325315850076,-139.532756202693,0.000613558500761169,-0.0844364704481535
8879,1,161,0,0,1.0400089,-138.241568,1.04063901025903,-138.743140479611,0.000630110259030703,-0.0853417473662574
8880,1,161,6.54,4.02,1.0399525,-138.2447,1.04058258781201,-138.746270599177,0.000630087812008684,-0.0853398669317329
8881,1,161,3.21,0.22,1.0421001,-138.23797,1.04256651077902,-138.738510138324,0.000466410779015547,-0.0843094060792993
8882,1,161,0,0,1.0420501,-138.427311,1.042553186551,-138.927904461547,0.000503086551001841,-0.0843627293020148
8883,1,161,6.84,0.7,1.042025,-138.430881,1.04252804410305,-138.931472138031,0.00050304410305424,-0.0843604057860574
8884,1,161,0,0,1.0364494,-139.696071,1.03719844591571,-140.196377527862,0.000749045915706681,-0.0840757956166414
8885,1,161,10.49,1.8,1.0364011,-139.701656,1.03715019601439,-140.201953766223,0.000749096014388773,-0.0840670339781155
8886,1,161,0,0,1.0354948,-139.144577,1.03619698695947,-139.645291180139,0.000702186959466333,-0.0844834478934757
8887,1,161,6,2.16,1.0354542,-139.148027,1.03615645066942,-139.648734106952,0.000702250669417204,-0.0844763747067105
8888,1,161,16.95,8.93,1.0389524,-138.984525,1.03933390878703,-139.483998931898,0.000381508787033358,-0.0832431996534098
8889,1,161,0,0,1.0418442,-138.184691,1.04229169999227,-138.685155973443,0.000447499992269673,-0.0842342411977341
8890,1,161,8.44,2.2,1.041805,-138.189124,1.04225244688612,-138.689585180237,0.000447446886124414,-0.0842304479918852
8891,1,161,8.44,1.49,1.0395734,-138.732865,1.03996602536475,-139.232570767354,0.000392625364752597,-0.0834750351085205
8892,1,161,4.03,1.6,1.0388019,-137.235806,1.03919640992205,-137.736574671743,0.000394509922047925,-0.0845379394975652
8893,1,161,4.03,0.96,1.0387815,-137.238179,1.03917603086583,-137.738948378139,0.000394530865827525,-0.0845386458937725
8894,1,161,2.97,0.59,1.0616987,-140.044954,1.06225653539151,-140.545792680128,0.000557835391509887,-0.0846079478826738
8895,1,161,2.64,0.46,1.0555791,-140.050284,1.05629715066141,-140.551443451397,0.000718050661406844,-0.0849287191519323
8896,1,161,0,0,1.0577903,-139.985315,1.05849447041641,-140.486666463831,0.000704170416414795,-0.0851207315858602
8897,1,161,3.88,1.2,1.0577694,-139.987427,1.05847363101384,-140.488774217418,0.000704231013840095,-0.0851164851726907
8898,1,161,0,0,1.0395745,-137.979943,1.04021733840754,-138.481889167284,0.000642838407539204,-0.0857154350387788
8899,1,18,0,0,1.0395745,-137.979943,1.04021733840754,-138.481889167284,0.000642838407539204,-0.0857154350387788
8900,1,18,0,0,1.0395745,-137.979943,1.04021733840754,-138.481889167284,0.000642838407539204,-0.0857154350387788
8901,1,1,0,0,1.0395745,-137.979943,1.04021733840754,-138.481889167284,0.000642838407539204,-0.0857154350387788
8902,1,161,8.06,4.44,1.0395084,-137.984277,1.04015140118887,-138.486219629189,0.000643001188865844,-0.0857118969443462
8903,1,161,0,0,1.0396411,-137.975451,1.04028387307884,-138.47739917781,0.00064277307883609,-0.0857174455650096
8904,1,161,11.85,3.49,1.0385707,-137.218266,1.03896468989903,-137.719017771377,0.00039398989902617,-0.0845210391322126
8905,1,161,0,0,1.0386346,-137.211098,1.03902858333457,-137.711860153832,0.000393983334573633,-0.0845314215873572
8906,1,500,0,0,1.038559,-136.418693,1.03919291056556,-136.922503449142,0.00063391056556239,-0.0875797168972525
8907,1,161,0,0,1.039726,-137.760433,1.04037738193406,-138.262673983839,0.000651381934063444,-0.0860102515943737
8908,1,13.8,0,0,1.0417411,-139.279752,1.04240894456232,-139.780138157602,0.000667844562324049,-0.084155425356883
8909,1,1,0,0,1.0417411,-139.279752,1.04240894456232,-139.780138157602,0.000667844562324049,-0.084155425356883
8910,1,500,7.83,2.99,1.038508,-136.423102,1.03914200617081,-136.926910819634,0.000634006170812995,-0.0875780873893603
8911,1,161,11.76,7.31,1.0373928,-139.097772,1.0381142009136,-139.598787450673,0.000721400913603176,-0.0847847184279118
8912,1,161,5.36,1.17,1.0391089,-137.969255,1.03976748847698,-138.471279438052,0.000658588476984967,-0.085793705807319
8913,1,161,0,0,1.0392398,-137.954325,1.03989987023557,-138.456416436884,0.000660070235571464,-0.0858607046389608
8914,1,161,5.36,1.58,1.0392118,-137.957377,1.03987178376087,-138.459466856702,0.000659983760865401,-0.0858591244572295
8915,1,161,4.96,0.41,1.0398389,-137.774708,1.04024282206123,-138.27513060685,0.000403922061232631,-0.0841918746050823
8916,1,161,2.48,0.61,1.0403845,-137.971667,1.04079238755875,-138.471965970079,0.000407887558752984,-0.0840682378338187
8917,1,161,0,0,1.0403954,-137.97041,1.04080323387231,-138.470709229993,0.000407833872311025,-0.0840684977481345
8918,1,161,2.38,0.53,1.0379592,-138.370703,1.03863219026107,-138.872296991141,0.00067299026106582,-0.0853632588958391
8919,1,161,3.53,0.93,1.0397349,-139.229706,1.04009896413034,-139.728904159984,0.000364064130338182,-0.0829674277388932
8920,1,161,0,0,1.0437144,-137.804004,1.04423284802595,-138.307895175162,0.00051844802595391,-0.0876604429171124
8921,1,161,8.77,3.31,1.0436637,-137.808338,1.04418217027123,-138.312221165013,0.000518470271225757,-0.0876524327684507
8922,1,161,8.11,0.94,1.0437544,-137.669746,1.04425715050247,-138.173719007474,0.00050275050247417,-0.0877422752287913
8923,1,161,8.77,1.36,1.0437976,-137.595644,1.04429320682198,-138.09967850548,0.000495606821977468,-0.0878037732352794
8924,1,161,0,0,1.0438288,-137.590947,1.04432435253113,-138.094989257848,0.00049555253112965,-0.0878115256030725
8925,1,161,1.66,0.22,1.045215,-136.644473,1.04564467057772,-137.14936340269,0.000429670577716923,-0.0886596704448692
8926,1,161,0,0,1.041269,-137.702608,1.04174674364481,-138.206697215783,0.000477743644807349,-0.0878584835380281
8927,1,161,6.42,1.76,1.0412357,-137.706371,1.0417134771657,-138.21045953446,0.000477777165698745,-0.0878578022145717
8928,1,161,2.56,0.43,1.0421404,-137.778707,1.04263379634838,-138.282698394457,0.00049339634837664,-0.0877606622120624
8929,1,161,6.26,1.42,1.042108,-137.78209,1.04260141667901,-138.286076292461,0.000493416679006931,-0.0877555602159106
8930,1,161,7.4,1.76,1.0417812,-137.725362,1.04226566688334,-138.229412709351,0.000484466883343471,-0.0878199771060366
8931,1,161,0,0,1.041816,-137.720941,1.04230039740726,-138.224992603919,0.000484397407258585,-0.0878208716739977
8932,1,161,3.56,1.69,1.0433509,-132.69211,1.04386669542401,-133.196113912894,0.000515795424013366,-0.0877731806484832
8933,1,161,6.2,2.42,1.0409421,-135.104234,1.04124785840667,-135.605332281276,0.000305758406667467,-0.0848675490314434
8934,1,161,10.31,1.53,1.040561,-135.325122,1.04101219654362,-135.826376918281,0.000451196543622245,-0.085024186035767
8935,1,161,3,0.16,1.0404395,-134.68845,1.04096835032596,-135.190493249377,0.000528850325961283,-0.0858125171319415
8936,1,161,0,0,1.0404471,-134.686699,1.0409759164611,-135.188740192216,0.000528816461104809,-0.0858104599709719
8937,1,161,11.42,3.06,1.0417277,-134.809626,1.04218735452116,-135.312585402558,0.000459654521156372,-0.0867286703128656
8938,1,161,0,0,1.0424557,-133.695251,1.04281404820118,-134.198269658231,0.000358348201178194,-0.0867879259861724
8939,1,161,10.47,2.98,1.0423988,-133.701249,1.04275716655175,-134.204262226109,0.000358366551751033,-0.0867824938643338
8940,1,161,0,0,1.0416727,-134.887531,1.04198996160319,-135.389151547491,0.000317261603189456,-0.0853898152460175
8941,1,161,10.47,2.42,1.0416203,-134.893404,1.04193754608288,-135.39502197069,0.000317246082879308,-0.085387238445108
8942,1,161,1.34,0.37,1.0432062,-133.716811,1.04375183741247,-134.219977580532,0.000545637412470823,-0.0869358482872684
8943,1,161,0,0,1.0444867,-133.303033,1.04503842299913,-133.806667000109,0.000551722999131421,-0.0874032678636212
8944,1,161,3.56,0.31,1.0444744,-133.304877,1.0450261603736,-133.808509165735,0.000551760373604271,-0.0874014334901432
8945,1,161,7.12,2.58,1.0444019,-133.599242,1.04495897758761,-134.102634280956,0.000557077587605592,-0.0871615487107391
8946,1,161,2.18,0.37,1.0426675,-134.507455,1.04317120808545,-135.009698977552,0.000503708085446641,-0.0860132453071145
8947,1,161,0,0,1.0433027,-134.220126,1.04382434033952,-134.722712602762,0.000521640339519625,-0.0863558705169822
8948,1,161,2.18,0.39,1.0432941,-134.221429,1.04381578789075,-134.724013994212,0.000521687890745914,-0.0863542619665765
8949,1,161,0,0,1.0418269,-135.409258,1.04211487836894,-135.909981916298,0.000287978368940678,-0.0844931840531018
8950,1,161,2.38,0.57,1.0418147,-135.41064,1.04210262447383,-135.911364666349,0.000287924473829415,-0.08449393410406
8951,1,161,2.38,0.97,1.0412384,-134.584696,1.04153819463586,-135.086259733242,0.000299794635855388,-0.0853330009967266
8952,1,161,0,0,1.0412554,-134.583434,1.04155517957603,-135.084995879094,0.000299779576026893,-0.0853311468489295
8953,1,161,5.79,1.66,1.0446094,-132.736764,1.04515090597849,-133.240849781647,0.00054150597849012,-0.087855049401881
8954,1,161,6.85,0.38,1.0452464,-133.188061,1.04586705699712,-133.692305441518,0.000620656997124547,-0.0880137092731132
8955,1,161,0,0,1.0453607,-132.674767,1.04592235630447,-133.179037908439,0.000561656304468361,-0.088040176193644
8956,1,161,5.61,0.83,1.04534,-132.677653,1.04590169529754,-133.181918117,0.000561695297538467,-0.0880343847546925
8957,1,161,1.87,0.68,1.0412956,-134.971806,1.04176991040046,-135.473450018738,0.000474310400463418,-0.0854132864933064
8958,1,161,2.06,0.22,1.0422193,-134.567439,1.04284113908476,-135.070153491191,0.000621839084762987,-0.0864837589462724
8959,1,161,4.77,1.56,1.0460879,-138.266972,1.04663223310288,-138.762054844742,0.000544333102878269,-0.0788521124968753
8960,1,161,5.53,1.77,1.0467968,-138.444399,1.0473301342805,-138.939271057853,0.000533334280500952,-0.0786413256080181
8961,1,161,6.03,1.01,1.0464488,-138.386653,1.04698658939751,-138.881585047668,0.000537789397506039,-0.0787013154226059
8962,1,161,4.23,1.29,1.0503642,-138.784339,1.05098009941787,-139.279394875573,0.000615899417867771,-0.0788251433281886
8963,1,161,0,0,1.0503884,-138.782081,1.05100429764699,-139.277137558451,0.000615897646993879,-0.0788258262058008
8964,1,161,3.67,1.03,1.0507635,-138.838046,1.05136013867671,-139.332984578048,0.000596638676714223,-0.0787078458028674
8965,1,161,0,0,1.0507841,-138.835989,1.05138070509411,-139.33092891049,0.000596605094110636,-0.0787091782446083
8966,1,161,0.06,0.02,1.0492671,-138.636396,1.04989607653122,-139.131698218397,0.000628976531219072,-0.079071486151534
8967,1,22,0,0,1.0492671,-138.636396,1.04989607653122,-139.131698218397,0.000628976531219072,-0.079071486151534
8968,1,22,0,0,1.0492671,-138.636396,1.04989607653122,-139.131698218397,0.000628976531219072,-0.079071486151534
8969,1,1,0,0,1.0492671,-138.636396,1.04989607653122,-139.131698218397,0.000628976531219072,-0.079071486151534
8970,1,161,0,0,1.049287,-138.634727,1.04991596856878,-139.130031871282,0.000628968568781696,-0.0790741390364786
8971,1,161,3.11,1.1,1.0492486,-138.638123,1.04987761304758,-139.133420752662,0.00062901304757812,-0.0790670204167867
8972,1,161,3.4,1.04,1.0483299,-138.602222,1.04902324363901,-139.09779884945,0.000693343639013078,-0.0793461172044516
8973,1,161,4.7,0.79,1.0501363,-138.765759,1.0507558049129,-139.260881500639,0.000619504912895863,-0.078891768393774
8974,1,161,4.74,0.56,1.0484194,-138.618684,1.04901336710064,-139.113771043049,0.000593967100642079,-0.0788563108036868
8975,1,161,2.81,0.93,1.0495918,-138.732096,1.05023212296579,-139.227213609667,0.000640322965793416,-0.0788868774217946
8976,1,161,0,0,1.0471081,-138.366538,1.04768945931653,-138.861653067321,0.000581359316533137,-0.0788843350762676
8977,1,161,1.69,0.14,1.0471021,-138.367548,1.04768361292399,-138.862660460982,0.000581512923989891,-0.0788817287369596
8978,1,161,0,0,1.0453258,-135.284875,1.04559555397944,-135.780938981292,0.000269753979442289,-0.0798332490467857
8979,1,161,4.44,0.15,1.045314,-135.287438,1.04558368702825,-135.783498194076,0.000269687028245258,-0.0798294618305562
8980,1,161,0,0,1.0462312,-135.291611,1.0465301094624,-135.787503749691,0.000298909462399521,-0.079662017445699
8981,1,161,7.22,1.39,1.0462021,-135.295665,1.0465009732833,-135.791556503742,0.000298873283300027,-0.0796607714965916
8982,1,161,6.83,0.49,1.0457032,-135.382842,1.04598939195647,-135.878567836455,0.000286191956473614,-0.0794951042102952
